loan_id,month_index,reporting_month,anomaly_score,rule_score,ml_score,exception_flag,predicted_exception_type,top_drivers
LN0002483,13,2023-06,0.04336754978206087,0.0,0.07227924963676813,0,,
LN0003913,14,2021-01,0.06965609826549778,0.0,0.11609349710916297,0,,
LN0002249,4,2022-07,0.03328685261816785,0.0,0.05547808769694642,0,,
LN0001826,10,2019-03,0.0846234673587316,0.0,0.14103911226455265,0,,
LN0004836,5,2019-10,0.43470106188874486,0.0,0.7245017698145748,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); original_balance(z=1.11)
LN0000934,4,2019-02,0.39150398019797805,0.0,0.6525066336632968,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=0.94)
LN0001176,9,2019-04,0.07152820320569032,0.0,0.11921367200948388,0,,
LN0003743,4,2021-04,0.1685183080244188,0.0,0.2808638467073647,0,,
LN0001066,6,2023-03,0.4335268113420017,0.0,0.7225446855700028,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); interest_rate(z=2.20)
LN0002382,9,2023-04,0.029330115990740188,0.0,0.04888352665123365,0,,
LN0004022,4,2022-11,0.06662826884097169,0.0,0.11104711473495281,0,,
LN0000446,3,2022-09,0.10085120423697132,0.0,0.1680853403949522,0,,
LN0003995,2,2021-03,0.09051425676152282,0.0,0.15085709460253804,0,,
LN0003646,10,2020-11,0.015747729592080595,0.0,0.026246215986800995,0,,
LN0001339,10,2021-10,0.051532006214119665,0.0,0.08588667702353278,0,,
LN0002135,10,2021-09,0.014720350655121495,0.0,0.024533917758535827,0,,
LN0000332,21,2021-06,0.05065715611965655,0.0,0.08442859353276091,0,,
LN0001747,17,2020-03,0.06873235715735343,0.0,0.11455392859558906,0,,
LN0004518,6,2020-08,0.02432223894821896,0.0,0.04053706491369827,0,,
LN0002153,1,2022-10,0.08014107016346361,0.0,0.13356845027243935,0,,
LN0000222,11,2019-06,0.00419623229296745,0.0,0.006993720488279083,0,,
LN0004303,10,2021-01,0.29347254556493235,0.0,0.48912090927488727,0,,
LN0000839,2,2019-08,0.04403774265297048,0.0,0.0733962377549508,0,,
LN0004296,9,2020-01,0.01670740500435851,0.0,0.027845675007264186,0,,
LN0003414,2,2018-06,0.0443038062552964,0.0,0.07383967709216067,0,,
LN0002533,9,2019-10,0.01348974652485574,0.0,0.02248291087475957,0,,
LN0001231,17,2021-04,0.11897064629435775,0.0,0.19828441049059625,0,,
LN0001380,2,2019-01,0.048383689284994987,0.0,0.08063948214165831,0,,
LN0003148,10,2023-02,0.37801380552201486,0.0,0.6300230092033581,0,,
LN0003319,8,2019-07,0.0698467894241109,0.0,0.11641131570685151,0,,
LN0001568,13,2022-10,0.03882358939483564,0.0,0.06470598232472607,0,,
LN0004910,5,2022-04,0.03663560366206175,0.0,0.06105933943676958,0,,
LN0002372,1,2019-02,0.07175152883404198,0.0,0.11958588139006997,0,,
LN0004719,13,2022-04,0.017141636924301044,0.0,0.028569394873835075,0,,
LN0002671,2,2021-03,0.055249812123446686,0.0,0.09208302020574448,0,,
LN0002355,18,2023-11,0.02835401305851456,0.0,0.0472566884308576,0,,
LN0001180,16,2022-08,0.020705744420698863,0.0,0.03450957403449811,0,,
LN0000285,19,2021-01,0.09939559582392582,0.0,0.1656593263732097,0,,
LN0001437,15,2021-08,0.015210203235792173,0.0,0.02535033872632029,0,,
LN0002377,3,2019-05,0.11289572891896077,0.0,0.18815954819826797,0,,
LN0002961,5,2022-11,0.016824919062403028,0.0,0.028041531770671715,0,,
LN0001868,4,2021-05,0.0792497649148761,0.0,0.13208294152479352,0,,
LN0001854,6,2020-09,0.011725394953102184,0.0,0.019542324921836975,0,,
LN0004408,12,2019-05,0.060655361747101955,0.0,0.10109226957850326,0,,
LN0004117,17,2024-03,0.06697876873988506,0.0,0.11163128123314177,0,,
LN0002535,2,2020-08,0.058308706867188705,0.0,0.09718117811198118,0,,
LN0001840,15,2021-06,0.31266483414914786,0.0,0.5211080569152464,0,,
LN0001417,1,2020-08,0.07995751931008052,0.0,0.13326253218346754,0,,
LN0002781,8,2023-06,0.04268480723934952,0.0,0.07114134539891587,0,,
LN0001793,14,2019-07,0.3257479994884478,0.0,0.5429133324807464,0,,
LN0003974,10,2021-05,0.010234076949559244,0.0,0.017056794915932073,0,,
LN0001908,22,2023-12,0.21501148911408396,0.0,0.3583524818568066,0,,
LN0000625,8,2021-08,0.13904644114443943,0.0,0.2317440685740657,0,,
LN0004597,16,2020-09,0.02879732742994771,0.0,0.04799554571657952,0,,
LN0003604,22,2021-03,0.39660213695024216,0.0,0.661003561583737,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); current_balance(z=0.92)
LN0004958,2,2020-12,0.09009497167133221,0.0,0.150158286118887,0,,
LN0002555,11,2023-11,0.040791964999720765,0.0,0.06798660833286795,0,,
LN0004471,3,2022-02,0.09320052945671091,0.0,0.15533421576118486,0,,
LN0001397,3,2020-09,0.08495207212437587,0.0,0.14158678687395979,0,,
LN0001058,2,2020-10,0.077222511774419,0.0,0.12870418629069832,0,,
LN0001606,10,2021-09,0.2602259778546915,0.0,0.4337099630911525,0,,
LN0004155,6,2020-02,0.023711406409299054,0.0,0.03951901068216509,0,,
LN0000009,21,2024-04,0.049164349566921346,0.0,0.08194058261153558,0,,
LN0004494,9,2020-11,0.07315890757325523,0.0,0.12193151262209205,0,,
LN0003527,3,2022-07,0.05095260551331212,0.0,0.08492100918885354,0,,
LN0004819,1,2021-03,0.07472934692815852,0.0,0.12454891154693087,0,,
LN0000593,3,2018-11,0.053315940311231304,0.0,0.08885990051871884,0,,
LN0001699,24,2021-06,0.2364548353510652,0.0,0.39409139225177536,0,,
LN0003586,1,2020-05,0.074337550109494,0.0,0.12389591684915667,0,,
LN0000166,8,2023-03,0.10150072651132744,0.0,0.16916787751887907,0,,
LN0002550,2,2020-02,0.06595917864224944,0.0,0.10993196440374908,0,,
LN0000704,3,2023-02,0.22537350333470754,0.0,0.37562250555784593,0,,
LN0001555,1,2022-11,0.12486302061412335,0.0,0.20810503435687228,0,,
LN0000720,16,2022-09,0.162686291626342,0.0,0.27114381937723664,0,,
LN0000656,12,2020-01,0.019679062082692444,0.0,0.03279843680448741,0,,
LN0001319,16,2022-10,0.2925983918664661,0.0,0.48766398644411013,0,,
LN0002072,23,2020-10,0.06727415246007074,0.0,0.11212358743345123,0,,
LN0001143,8,2023-01,0.026874059451400038,0.0,0.04479009908566673,0,,
LN0004240,4,2018-11,0.395995763306554,0.0,0.6599929388442567,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=1.43)
LN0004946,11,2019-01,0.09773571652238751,0.0,0.16289286087064586,0,,
LN0002967,10,2020-03,0.03942263990420649,0.0,0.06570439984034415,0,,
LN0003819,21,2022-12,0.16005933774289632,0.0,0.2667655629048272,0,,
LN0000116,7,2022-08,0.08168844031700111,0.0,0.13614740052833518,0,,
LN0001398,7,2021-12,0.02727692123966247,0.0,0.04546153539943745,0,,
LN0000498,4,2023-02,0.4201469146983696,0.0,0.7002448578306161,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); original_balance(z=1.71)
LN0003606,2,2022-03,0.05680055715753693,0.0,0.09466759526256155,0,,
LN0002960,1,2022-07,0.11671410353811588,0.0,0.19452350589685982,0,,
LN0004393,19,2023-08,0.10582012460522942,0.0,0.17636687434204903,0,,
LN0004669,5,2023-03,0.2034278243128345,0.0,0.33904637385472414,0,,
LN0001766,1,2021-12,0.10414350548004112,0.0,0.17357250913340186,0,,
LN0002385,11,2022-06,0.07789526543871515,0.0,0.1298254423978586,0,,
LN0002559,7,2021-11,0.016823646285244014,0.0,0.02803941047540669,0,,
LN0004087,4,2020-01,0.3598054429793493,0.0,0.5996757382989155,0,,
LN0004003,1,2021-06,0.18539865296531569,0.0,0.30899775494219284,0,,
LN0002824,1,2019-05,0.11785015634817184,0.0,0.19641692724695306,0,,
LN0001578,17,2020-08,0.07742936742719313,0.0,0.12904894571198855,0,,
LN0002444,3,2019-04,0.05513223345483449,0.0,0.09188705575805749,0,,
LN0000568,15,2020-06,0.15129005045668928,0.0,0.25215008409448214,0,,
LN0000490,11,2020-05,0.0497012799761587,0.0,0.08283546662693117,0,,
LN0000249,3,2019-03,0.029488982208998923,0.0,0.049148303681664875,0,,
LN0001959,5,2022-11,0.12941438699027974,0.0,0.21569064498379958,0,,
LN0004879,15,2020-03,0.06363729131115589,0.0,0.10606215218525983,0,,
LN0002963,23,2023-09,0.09154864773598526,0.0,0.15258107955997544,0,,
LN0001588,11,2022-11,0.00279142503493746,0.0,0.004652375058229101,0,,
LN0002481,7,2019-05,0.02114598023791596,0.0,0.0352433003965266,0,,
LN0000125,24,2022-12,0.0766047722738539,0.0,0.12767462045642317,0,,
LN0003693,23,2024-11,0.0803043244202052,0.0,0.13384054070034201,0,,
LN0002076,18,2024-02,0.13043999706033244,0.0,0.21739999510055405,0,,
LN0001827,6,2018-07,0.013734772731510749,0.0,0.02289128788585125,0,,
LN0000268,5,2019-04,0.17466890326824447,0.0,0.29111483878040745,0,,
LN0002754,15,2022-04,0.027273046401693448,0.0,0.045455077336155746,0,,
LN0004590,4,2019-06,0.10318645180230417,0.0,0.17197741967050695,0,,
LN0003649,7,2023-06,0.011655295636494695,0.0,0.01942549272749116,0,,
LN0000240,5,2021-01,0.03758625683511305,0.0,0.06264376139185508,0,,
LN0002345,4,2019-07,0.14484622456023222,0.0,0.24141037426705372,0,,
LN0002812,4,2021-08,0.058970304773913615,0.0,0.09828384128985602,0,,
LN0003589,21,2020-05,0.048474685114760295,0.0,0.08079114185793383,0,,
LN0000820,10,2023-10,0.010679450117498563,0.0,0.01779908352916427,0,,
LN0000430,5,2018-12,0.07612510552660798,0.0,0.12687517587767996,0,,
LN0003617,10,2023-09,0.14145074630015664,0.0,0.23575124383359441,0,,
LN0003134,3,2022-01,0.038975328941627994,0.0,0.06495888156938,0,,
LN0000379,21,2022-10,0.09868514113195509,0.0,0.16447523521992516,0,,
LN0003010,14,2023-10,0.01583236765678004,0.0,0.026387279427966735,0,,
LN0001400,1,2022-06,0.0810505361271076,0.0,0.13508422687851265,0,,
LN0000477,3,2018-10,0.03462252937330427,0.0,0.05770421562217379,0,,
LN0001172,6,2022-09,0.05236699227520628,0.0,0.08727832045867714,0,,
LN0002814,15,2021-05,0.03081780307083457,0.0,0.051363005118057616,0,,
LN0000217,13,2019-10,0.027924952802064768,0.0,0.046541588003441284,0,,
LN0002353,5,2019-11,0.060922072079103266,0.0,0.10153678679850545,0,,
LN0004714,1,2021-04,0.2365255551513394,0.0,0.3942092585855657,0,,
LN0001924,15,2022-11,0.02091724878575747,0.0,0.03486208130959578,0,,
LN0002184,13,2020-02,0.04224688688998694,0.0,0.07041147814997824,0,,
LN0000624,7,2022-12,0.05273305330598781,0.0,0.08788842217664636,0,,
LN0001687,9,2022-01,0.16564895039232083,0.0,0.2760815839872014,0,,
LN0003335,23,2023-03,0.06597902268454438,0.0,0.10996503780757397,0,,
LN0000214,2,2022-01,0.043778354421855924,0.0,0.07296392403642654,0,,
LN0001563,20,2022-03,0.17404603964786194,0.0,0.2900767327464366,0,,
LN0003152,8,2022-04,0.013963514238702944,0.0,0.023272523731171574,0,,
LN0003636,6,2019-04,0.013042497881341755,0.0,0.021737496468902925,0,,
LN0000942,6,2020-08,0.04951843892513264,0.0,0.08253073154188774,0,,
LN0000250,1,2021-09,0.09300317475067106,0.0,0.15500529125111845,0,,
LN0003868,5,2019-08,0.06793323145701051,0.0,0.11322205242835084,0,,
LN0000343,6,2019-12,0.014772158072059359,0.0,0.024620263453432267,0,,
LN0002169,11,2021-01,0.058618696021122275,0.0,0.09769782670187047,0,,
LN0001173,3,2020-01,0.037449170176891984,0.0,0.06241528362815331,0,,
LN0001568,10,2022-07,0.03916179555700002,0.0,0.06526965926166671,0,,
LN0004641,3,2018-06,0.03244182329675107,0.0,0.05406970549458512,0,,
LN0002685,14,2019-10,0.027898139358582576,0.0,0.04649689893097096,0,,
LN0003345,10,2022-09,0.08235264506064095,0.0,0.1372544084344016,0,,
LN0001315,12,2021-12,0.03006960586599191,0.0,0.05011600977665318,0,,
LN0002811,6,2022-04,0.011242341265621554,0.0,0.01873723544270259,0,,
LN0004108,3,2018-05,0.03366410773963684,0.0,0.05610684623272806,0,,
LN0003283,9,2019-05,0.05381527851555889,0.0,0.08969213085926482,0,,
LN0001126,3,2020-10,0.04749923234314352,0.0,0.07916538723857254,0,,
LN0003959,7,2022-02,0.12211708622019232,0.0,0.20352847703365387,0,,
LN0004774,14,2021-08,0.03169215088562802,0.0,0.0528202514760467,0,,
LN0000272,24,2020-08,0.06828849200793381,0.0,0.11381415334655635,0,,
LN0003538,2,2020-06,0.38538412641171843,0.0,0.6423068773528641,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); remaining_term_months(z=1.06)
LN0004850,12,2020-06,0.0961224230996874,0.0,0.160204038499479,0,,
LN0000232,11,2021-12,0.2066085397006924,0.0,0.3443475661678207,0,,
LN0002705,22,2021-08,0.07276166295749059,0.0,0.12126943826248432,0,,
LN0004664,7,2020-05,0.07627309905341241,0.0,0.12712183175568736,0,,
LN0003199,20,2021-10,0.08147257626404004,0.0,0.13578762710673342,0,,
LN0004549,24,2020-01,0.07570514723553033,0.0,0.12617524539255057,0,,
LN0004399,1,2021-03,0.11309144944380176,0.0,0.18848574907300295,0,,
LN0003088,18,2022-07,0.03639775056277519,0.0,0.06066291760462532,0,,
LN0004453,9,2023-01,0.01574016658368526,0.0,0.02623361097280877,0,,
LN0004098,23,2024-11,0.24898690531374468,0.0,0.41497817552290783,0,,
LN0004413,12,2020-01,0.00926233657485554,0.0,0.015437227624759232,0,,
LN0003629,12,2019-07,0.02541921212295223,0.0,0.042365353538253714,0,,
LN0001348,2,2021-12,0.09457511127279356,0.0,0.15762518545465593,0,,
LN0002339,21,2021-10,0.07282754790672719,0.0,0.12137924651121199,0,,
LN0003174,20,2023-02,0.22531078837281443,0.0,0.3755179806213574,0,,
LN0004123,3,2019-01,0.14151201825265422,0.0,0.23585336375442373,0,,
LN0000862,6,2018-12,0.03818559444738432,0.0,0.06364265741230721,0,,
LN0000308,9,2019-10,0.020298233200868022,0.0,0.03383038866811337,0,,
LN0002986,6,2021-03,0.020803637373790686,0.0,0.03467272895631781,0,,
LN0003414,11,2019-03,0.050139850008556745,0.0,0.08356641668092792,0,,
LN0004243,12,2019-09,0.016958419143707056,0.0,0.02826403190617843,0,,
LN0004907,3,2021-02,0.1079186692991584,0.0,0.17986444883193067,0,,
LN0001213,6,2018-12,0.028752455074065777,0.0,0.0479207584567763,0,,
LN0003455,9,2021-12,0.21499154774205728,0.0,0.35831924623676215,0,,
LN0004904,22,2021-09,0.12655621460027242,0.0,0.21092702433378738,0,,
LN0002093,3,2021-07,0.04342446594582674,0.0,0.07237410990971123,0,,
LN0004435,23,2021-02,0.0754953870445349,0.0,0.12582564507422483,0,,
LN0003914,2,2022-05,0.13441491448022191,0.0,0.22402485746703654,0,,
LN0000616,5,2022-09,0.06273750952683739,0.0,0.10456251587806233,0,,
LN0001277,23,2022-01,0.12861682113816778,0.0,0.214361368563613,0,,
LN0004579,3,2019-10,0.037705148393699955,0.0,0.06284191398949993,0,,
LN0003309,1,2018-05,0.10433525962435711,0.0,0.17389209937392852,0,,
LN0001270,3,2021-04,0.08213007057290392,0.0,0.13688345095483986,0,,
LN0002199,9,2019-03,0.01737451628696047,0.0,0.028957527144934117,0,,
LN0001072,15,2021-09,0.04129941207039909,0.0,0.06883235345066516,0,,
LN0001655,4,2019-07,0.04838329923882643,0.0,0.08063883206471072,0,,
LN0002735,18,2020-04,0.13941089557011369,0.0,0.23235149261685617,0,,
LN0001580,12,2022-06,0.1543253198730457,0.0,0.2572088664550762,0,,
LN0000835,9,2022-03,0.029186814158863383,0.0,0.048644690264772306,0,,
LN0003004,14,2019-11,0.03994231563170342,0.0,0.06657052605283903,0,,
LN0000413,2,2019-02,0.06924321680327399,0.0,0.11540536133878998,0,,
LN0004636,23,2020-07,0.080311297182928,0.0,0.13385216197154667,0,,
LN0000764,8,2019-01,0.05512396950163984,0.0,0.09187328250273308,0,,
LN0002129,13,2020-01,0.018830718491418118,0.0,0.0313845308190302,0,,
LN0004333,22,2021-01,0.15809350503612044,0.0,0.26348917506020075,0,,
LN0003489,4,2021-03,0.049617090020243795,0.0,0.08269515003373966,0,,
LN0003826,10,2023-03,0.07491622107828914,0.0,0.12486036846381524,0,,
LN0002189,13,2020-03,0.08246421222455998,0.0,0.13744035370759997,0,,
LN0002339,14,2021-03,0.031234976501409162,0.0,0.05205829416901527,0,,
LN0001766,7,2022-06,0.024780714836422236,0.0,0.04130119139403706,0,,
LN0000628,2,2022-08,0.04564187652267423,0.0,0.07606979420445704,0,,
LN0000541,2,2021-01,0.17696992744267295,0.0,0.2949498790711216,0,,
LN0002174,10,2019-11,0.006638580905448616,0.0,0.011064301509081028,0,,
LN0004831,15,2020-12,0.028992324667862217,0.0,0.048320541113103695,0,,
LN0001342,19,2022-12,0.1031905060001766,0.0,0.171984176666961,0,,
LN0003552,12,2022-11,0.009857745977488772,0.0,0.016429576629147954,0,,
LN0004890,6,2021-07,0.058667250164920026,0.0,0.09777875027486671,0,,
LN0001440,11,2023-09,0.09518818593346048,0.0,0.15864697655576748,0,,
LN0001808,14,2022-09,0.05797779934406485,0.0,0.09662966557344142,0,,
LN0001153,2,2022-01,0.06532918380985443,0.0,0.10888197301642406,0,,
LN0002002,3,2018-04,0.02497621058165351,0.0,0.041627017636089184,0,,
LN0000589,9,2021-07,0.0137232969797832,0.0,0.022872161632972,0,,
LN0004978,16,2021-11,0.03294642940357707,0.0,0.054910715672628445,0,,
LN0002573,6,2022-09,0.034380580722436827,0.0,0.057300967870728046,0,,
LN0002045,13,2020-12,0.41296728289431667,0.0,0.6882788048238612,1,Anomaly:IsolationForest,default_flag(z=6.84); days_past_due(z=3.98); interest_rate(z=1.13)
LN0000858,3,2021-09,0.09006517810877361,0.0,0.15010863018128937,0,,
LN0004844,19,2023-07,0.05248881685558492,0.0,0.08748136142597487,0,,
LN0002967,15,2020-08,0.05621288800606746,0.0,0.0936881466767791,0,,
LN0004325,24,2022-08,0.24499943540288677,0.0,0.4083323923381446,0,,
LN0004646,2,2021-06,0.13057784550891366,0.0,0.21762974251485612,0,,
LN0001185,4,2018-05,0.06634014213521224,0.0,0.11056690355868706,0,,
LN0001731,15,2020-06,0.15848232568573162,0.0,0.2641372094762194,0,,
LN0004880,6,2023-05,0.034845284699139924,0.0,0.058075474498566544,0,,
LN0003786,1,2021-04,0.10599054690504688,0.0,0.17665091150841147,0,,
LN0001392,3,2023-03,0.1124315540678853,0.0,0.1873859234464755,0,,
LN0004935,11,2023-10,0.08528850526399251,0.0,0.14214750877332086,0,,
LN0002390,3,2022-07,0.10329102027999706,0.0,0.17215170046666178,0,,
LN0003991,3,2020-03,0.11308009157729053,0.0,0.18846681929548423,0,,
LN0002512,15,2022-06,0.041285446628572316,0.0,0.0688090777142872,0,,
LN0001928,4,2022-09,0.038348462819827796,0.0,0.063914104699713,0,,
LN0004216,15,2022-11,0.0773861942646585,0.0,0.1289769904410975,0,,
LN0002690,3,2018-11,0.06420637248536852,0.0,0.10701062080894755,0,,
LN0003336,13,2021-05,0.01717674735675412,0.0,0.028627912261256865,0,,
LN0002692,19,2020-07,0.06060472946497948,0.0,0.10100788244163247,0,,
LN0004083,1,2019-09,0.10075778011577287,0.0,0.16792963352628812,0,,
LN0004513,18,2020-06,0.2168163547598517,0.0,0.3613605912664195,0,,
LN0001156,6,2020-07,0.018167322126074584,0.0,0.03027887021012431,0,,
LN0004088,6,2022-01,0.39823419986168274,0.0,0.6637236664361379,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=1.65)
LN0003189,13,2023-07,0.011186281240798842,0.0,0.01864380206799807,0,,
LN0000750,3,2019-07,0.026205276434320916,0.0,0.043675460723868194,0,,
LN0004816,13,2022-01,0.12656352900014606,0.0,0.21093921500024343,0,,
LN0003841,3,2022-08,0.02653207300154683,0.0,0.044220121669244716,0,,
LN0000900,19,2024-04,0.06768628257787435,0.0,0.11281047096312391,0,,
LN0002727,6,2022-06,0.016149889235234378,0.0,0.02691648205872396,0,,
LN0001545,14,2023-01,0.06831584029251088,0.0,0.11385973382085146,0,,
LN0001686,17,2022-01,0.2956939158217747,0.0,0.4928231930362912,0,,
LN0000074,15,2019-11,0.02187680349680603,0.0,0.036461339161343385,0,,
LN0004543,4,2022-03,0.1506273151426095,0.0,0.2510455252376825,0,,
LN0000930,1,2021-07,0.1014768445143524,0.0,0.16912807419058734,0,,
LN0003431,8,2019-03,0.022265050294759444,0.0,0.03710841715793241,0,,
LN0001397,10,2021-04,0.053615644556996654,0.0,0.08935940759499443,0,,
LN0002477,14,2021-01,0.06032350595881251,0.0,0.10053917659802085,0,,
LN0003688,8,2018-10,0.08627733673892408,0.0,0.14379556123154014,0,,
LN0001172,19,2023-10,0.10002818637361886,0.0,0.16671364395603144,0,,
LN0004453,4,2022-08,0.028016653700790043,0.0,0.04669442283465007,0,,
LN0000335,5,2022-03,0.026304627580102033,0.0,0.043841045966836724,0,,
LN0000270,18,2019-07,0.03880874352775454,0.0,0.06468123921292424,0,,
LN0004710,7,2022-02,0.021019192880834793,0.0,0.035031988134724655,0,,
LN0004261,17,2021-10,0.23219113910251632,0.0,0.3869852318375272,0,,
LN0003658,15,2021-02,0.02407890501912047,0.0,0.04013150836520078,0,,
LN0000227,12,2019-09,0.02035532578721624,0.0,0.03392554297869373,0,,
LN0001380,15,2020-02,0.03254735054593273,0.0,0.05424558424322123,0,,
LN0000489,4,2020-09,0.019843949601226117,0.0,0.033073249335376864,0,,
LN0001421,12,2020-05,0.025803564474328633,0.0,0.043005940790547724,0,,
LN0003317,4,2019-02,0.3979253685373855,0.0,0.6632089475623092,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); original_balance(z=2.40)
LN0000059,18,2024-02,0.0728934918225165,0.0,0.12148915303752751,0,,
LN0000132,23,2024-01,0.07798863119456122,0.0,0.12998105199093538,0,,
LN0002374,13,2023-03,0.03736184018774445,0.0,0.062269733646240756,0,,
LN0004341,10,2020-06,0.3632949543471154,0.0,0.6054915905785256,0,,
LN0004192,15,2022-07,0.38261642098373655,0.0,0.6376940349728942,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); current_balance(z=0.92)
LN0004090,6,2019-12,0.007983036533205645,0.0,0.013305060888676076,0,,
LN0000546,17,2020-02,0.08258465333865816,0.0,0.1376410888977636,0,,
LN0000590,15,2020-06,0.1803041477296402,0.0,0.3005069128827337,0,,
LN0003035,15,2023-09,0.10931783604023733,0.0,0.18219639340039556,0,,
LN0002024,1,2020-03,0.13948451169532797,0.0,0.23247418615887994,0,,
LN0002205,2,2020-06,0.21570412162958866,0.0,0.35950686938264775,0,,
LN0002992,16,2020-10,0.08470794012381337,0.0,0.14117990020635562,0,,
LN0002029,22,2024-02,0.061880437411229686,0.0,0.10313406235204949,0,,
LN0003830,5,2020-07,0.14933154751024535,0.0,0.24888591251707562,0,,
LN0004503,25,2024-04,0.13785444067783684,0.0,0.2297574011297281,0,,
LN0001751,24,2020-10,0.12838392681200747,0.0,0.2139732113533458,0,,
LN0003221,1,2022-11,0.10376640737038796,0.0,0.17294401228397993,0,,
LN0002393,18,2020-09,0.10636019926107389,0.0,0.17726699876845647,0,,
LN0001528,8,2018-10,0.35397697513951104,0.0,0.5899616252325184,0,,
LN0004855,21,2019-11,0.11398562424758747,0.0,0.1899760404126458,0,,
LN0003994,1,2020-05,0.08042886401774786,0.0,0.13404810669624645,0,,
LN0000763,10,2019-03,0.02287798970486726,0.0,0.038129982841445434,0,,
LN0002684,1,2022-02,0.08030114975874562,0.0,0.13383524959790938,0,,
LN0003137,18,2022-10,0.14727009434143357,0.0,0.24545015723572264,0,,
LN0001101,1,2020-08,0.08598962354393766,0.0,0.1433160392398961,0,,
LN0000792,7,2020-01,0.013184494927717854,0.0,0.02197415821286309,0,,
LN0002502,8,2021-06,0.024949543159385894,0.0,0.041582571932309825,0,,
LN0004127,3,2018-05,0.40063850623395875,0.0,0.6677308437232646,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); original_balance(z=1.69)
LN0004255,11,2023-10,0.20240285791090684,0.0,0.3373380965181781,0,,
LN0000695,3,2019-08,0.20458872507483752,0.0,0.34098120845806257,0,,
LN0001950,10,2021-09,0.11633207184006492,0.0,0.1938867864001082,0,,
LN0002595,12,2021-03,0.0275036301653708,0.0,0.04583938360895134,0,,
LN0001197,5,2022-11,0.05336450302368559,0.0,0.08894083837280932,0,,
LN0003642,21,2022-09,0.09578451371830038,0.0,0.1596408561971673,0,,
LN0001787,4,2022-09,0.029189012921120812,0.0,0.048648354868534686,0,,
LN0000053,7,2020-05,0.008945173497969403,0.0,0.01490862249661567,0,,
LN0001653,15,2023-04,0.37588045403868214,0.0,0.6264674233978036,0,,
LN0001779,2,2022-11,0.04685972266298772,0.0,0.0780995377716462,0,,
LN0004903,16,2023-12,0.06711025921325778,0.0,0.11185043202209631,0,,
LN0002474,12,2023-06,0.01319243804799955,0.0,0.021987396746665916,0,,
LN0000227,23,2020-08,0.07548077438217912,0.0,0.1258012906369652,0,,
LN0004829,16,2020-07,0.08782273634291779,0.0,0.14637122723819632,0,,
LN0002526,25,2021-05,0.11325035250632548,0.0,0.18875058751054247,0,,
LN0003576,20,2022-01,0.383234372423523,0.0,0.638723954039205,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=0.97)
LN0001942,3,2022-09,0.04263412897813799,0.0,0.07105688163022998,0,,
LN0000423,1,2020-04,0.07500289279247736,0.0,0.1250048213207956,0,,
LN0003677,4,2021-07,0.06813387868739111,0.0,0.1135564644789852,0,,
LN0000696,3,2019-05,0.18030975483271602,0.0,0.3005162580545267,0,,
LN0001916,12,2019-07,0.01231473781014046,0.0,0.020524563016900765,0,,
LN0003577,13,2020-03,0.4099254014794718,0.0,0.6832090024657864,1,Anomaly:IsolationForest,prepayment_flag(z=4.98); balance_utilisation(z=2.81); interest_rate(z=1.21)
LN0002680,6,2018-12,0.01356667239610404,0.0,0.0226111206601734,0,,
LN0004296,3,2019-07,0.08264241401999643,0.0,0.13773735669999407,0,,
LN0002055,15,2023-02,0.09349399723062124,0.0,0.15582332871770208,0,,
LN0000492,7,2022-09,0.02420353923117467,0.0,0.04033923205195778,0,,
LN0002550,5,2020-05,0.03846534879425388,0.0,0.0641089146570898,0,,
LN0002227,19,2019-09,0.08183147955571761,0.0,0.13638579925952934,0,,
LN0002626,17,2019-12,0.0203975123082286,0.0,0.03399585384704767,0,,
LN0004549,19,2019-08,0.04626445733565314,0.0,0.07710742889275524,0,,
LN0004428,5,2021-02,0.09600258895749637,0.0,0.16000431492916062,0,,
LN0000975,21,2024-09,0.35264209132617336,0.0,0.5877368188769556,0,,
LN0000720,9,2022-02,0.16883256902879235,0.0,0.28138761504798726,0,,
LN0004575,8,2019-11,0.09614288646085843,0.0,0.16023814410143072,0,,
LN0004587,7,2018-11,0.008689868973462817,0.0,0.014483114955771361,0,,
LN0002171,16,2022-04,0.13286084775832052,0.0,0.22143474626386755,0,,
LN0002091,7,2018-10,0.10523296010863159,0.0,0.17538826684771933,0,,
LN0004617,1,2019-02,0.13762335831387884,0.0,0.22937226385646473,0,,
