loan_id,month_index,reporting_month,current_status,days_past_due,last_updated_at,servicer_name,source_system,conflict_flag
LN0002389,6,2020-03,90DPD,95,2020-03,ServicerC,SERVICER_FEED,1
LN0002390,35,2025-03,60DPD,65,2025-03,ServicerA,SERVICER_FEED,1
LN0002390,25,2024-05,Prepaid,0,2024-05,ServicerD,SERVICER_FEED,1
LN0002391,18,2021-12,Closed,0,2021-12,ServicerA,SERVICER_FEED,1
LN0002392,11,2022-07,90DPD,95,2022-07,ServicerB,SERVICER_FEED,1
LN0002393,9,2019-12,90DPD,95,2019-12,ServicerD,SERVICER_FEED,1
LN0002394,8,2020-05,Prepaid,0,2020-05,ServicerA,SERVICER_FEED,1
LN0002395,2,2022-07,60DPD,65,2022-07,ServicerB,SERVICER_FEED,1
LN0002396,3,2020-09,90DPD,95,2020-09,ServicerD,SERVICER_FEED,1
LN0002397,28,2024-03,90DPD,95,2024-03,ServicerC,SERVICER_FEED,1
LN0002398,25,2023-04,60DPD,65,2023-04,ServicerC,SERVICER_FEED,1
LN0002399,21,2020-08,Closed,0,2020-08,ServicerC,SERVICER_FEED,1
LN0002400,2,2022-11,90DPD,95,2022-11,ServicerD,SERVICER_FEED,1
LN0002401,27,2024-12,60DPD,65,2024-12,ServicerB,SERVICER_FEED,1
LN0002402,16,2023-03,Closed,0,2023-03,ServicerD,SERVICER_FEED,1
LN0002403,23,2022-04,90DPD,95,2022-04,ServicerB,SERVICER_FEED,1
LN0002403,8,2021-01,Closed,0,2021-01,ServicerC,SERVICER_FEED,1
LN0002404,3,2020-05,60DPD,65,2020-05,ServicerB,SERVICER_FEED,1
LN0002405,2,2019-08,90DPD,95,2019-08,ServicerC,SERVICER_FEED,1
LN0002406,5,2021-08,60DPD,65,2021-08,ServicerD,SERVICER_FEED,1
LN0002407,9,2020-04,60DPD,65,2020-04,ServicerD,SERVICER_FEED,1
LN0002408,1,2019-01,60DPD,65,2019-01,ServicerD,SERVICER_FEED,1
LN0002409,17,2019-09,60DPD,65,2019-09,ServicerA,SERVICER_FEED,1
LN0002410,3,2020-05,30DPD,35,2020-05,ServicerB,SERVICER_FEED,1
LN0002411,3,2022-04,60DPD,65,2022-04,ServicerA,SERVICER_FEED,1
LN0002412,6,2022-06,Closed,0,2022-06,ServicerB,SERVICER_FEED,1
LN0002413,9,2022-12,Prepaid,0,2022-12,ServicerD,SERVICER_FEED,1
LN0002414,4,2021-05,30DPD,35,2021-05,ServicerC,SERVICER_FEED,1
LN0002415,14,2023-07,60DPD,65,2023-07,ServicerA,SERVICER_FEED,1
LN0002416,7,2022-06,Default,120,2022-06,ServicerA,SERVICER_FEED,1
LN0002417,6,2022-07,Default,120,2022-07,ServicerD,SERVICER_FEED,1
LN0002418,21,2022-04,90DPD,95,2022-04,ServicerB,SERVICER_FEED,1
LN0002419,16,2019-10,60DPD,65,2019-10,ServicerA,SERVICER_FEED,1
LN0002420,9,2020-08,60DPD,65,2020-08,ServicerA,SERVICER_FEED,1
LN0002421,4,2022-07,90DPD,95,2022-07,ServicerA,SERVICER_FEED,1
LN0002422,2,2021-11,90DPD,95,2021-11,ServicerB,SERVICER_FEED,1
LN0002423,4,2018-05,30DPD,35,2018-05,ServicerA,SERVICER_FEED,1
LN0002424,2,2018-08,Default,120,2018-08,ServicerB,SERVICER_FEED,1
LN0002425,5,2021-09,90DPD,95,2021-09,ServicerA,SERVICER_FEED,1
LN0002426,13,2023-12,90DPD,95,2023-12,ServicerD,SERVICER_FEED,1
LN0002427,4,2021-12,Current,0,2021-12,ServicerD,SERVICER_FEED,1
LN0002428,5,2023-02,90DPD,95,2023-02,ServicerB,SERVICER_FEED,1
LN0002429,7,2018-12,30DPD,35,2018-12,ServicerC,SERVICER_FEED,1
LN0002430,13,2023-06,90DPD,95,2023-06,ServicerC,SERVICER_FEED,1
LN0002431,12,2019-08,Prepaid,0,2019-08,ServicerC,SERVICER_FEED,1
LN0002432,4,2022-10,60DPD,65,2022-10,ServicerD,SERVICER_FEED,1
LN0002433,5,2023-04,Default,120,2023-04,ServicerC,SERVICER_FEED,1
LN0002434,2,2020-09,90DPD,95,2020-09,ServicerD,SERVICER_FEED,1
LN0002435,7,2021-03,Prepaid,0,2021-03,ServicerC,SERVICER_FEED,1
LN0002436,15,2021-09,Prepaid,0,2021-09,ServicerD,SERVICER_FEED,1
LN0002437,14,2021-12,60DPD,65,2021-12,ServicerB,SERVICER_FEED,1
LN0002438,7,2022-09,Default,120,2022-09,ServicerA,SERVICER_FEED,1
LN0002439,6,2019-11,90DPD,95,2019-11,ServicerB,SERVICER_FEED,1
LN0002440,4,2019-10,30DPD,35,2019-10,ServicerC,SERVICER_FEED,1
LN0002441,5,2023-04,Closed,0,2023-04,ServicerA,SERVICER_FEED,1
LN0002442,1,2022-05,60DPD,65,2022-05,ServicerC,SERVICER_FEED,1
LN0002443,4,2021-01,60DPD,65,2021-01,ServicerC,SERVICER_FEED,1
LN0002444,4,2019-05,Prepaid,0,2019-05,ServicerA,SERVICER_FEED,1
LN0002445,9,2023-07,Default,120,2023-07,ServicerC,SERVICER_FEED,1
LN0002446,12,2023-05,60DPD,65,2023-05,ServicerB,SERVICER_FEED,1
LN0002447,14,2020-10,30DPD,35,2020-10,ServicerB,SERVICER_FEED,1
LN0002447,22,2021-06,Default,120,2021-06,ServicerD,SERVICER_FEED,1
LN0002448,5,2021-02,Prepaid,0,2021-02,ServicerD,SERVICER_FEED,1
LN0002449,11,2021-01,60DPD,65,2021-01,ServicerA,SERVICER_FEED,1
LN0002449,25,2022-03,60DPD,65,2022-03,ServicerC,SERVICER_FEED,1
LN0002450,15,2023-06,60DPD,65,2023-06,ServicerD,SERVICER_FEED,1
LN0002451,11,2022-05,90DPD,95,2022-05,ServicerB,SERVICER_FEED,1
LN0002452,4,2020-10,Current,0,2020-10,ServicerD,SERVICER_FEED,1
LN0002453,6,2023-05,30DPD,35,2023-05,ServicerA,SERVICER_FEED,1
LN0002454,7,2021-08,90DPD,95,2021-08,ServicerD,SERVICER_FEED,1
LN0002455,1,2020-07,Closed,0,2020-07,ServicerA,SERVICER_FEED,1
LN0002456,8,2023-04,Default,120,2023-04,ServicerA,SERVICER_FEED,1
LN0002457,13,2021-04,90DPD,95,2021-04,ServicerB,SERVICER_FEED,1
LN0002458,40,2023-06,30DPD,35,2023-06,ServicerB,SERVICER_FEED,1
LN0002458,37,2023-03,30DPD,35,2023-03,ServicerB,SERVICER_FEED,1
LN0002459,17,2021-05,Current,0,2021-05,ServicerB,SERVICER_FEED,1
LN0002460,4,2019-06,Closed,0,2019-06,ServicerB,SERVICER_FEED,1
LN0002461,2,2019-07,60DPD,65,2019-07,ServicerC,SERVICER_FEED,1
LN0002462,5,2018-11,Prepaid,0,2018-11,ServicerA,SERVICER_FEED,1
LN0002463,13,2022-09,Closed,0,2022-09,ServicerC,SERVICER_FEED,1
LN0002464,2,2021-02,90DPD,95,2021-02,ServicerA,SERVICER_FEED,1
LN0002465,5,2023-01,Prepaid,0,2023-01,ServicerA,SERVICER_FEED,1
LN0002466,1,2021-02,Default,120,2021-02,ServicerD,SERVICER_FEED,1
LN0002467,2,2018-07,60DPD,65,2018-07,ServicerB,SERVICER_FEED,1
LN0002468,13,2022-03,Closed,0,2022-03,ServicerD,SERVICER_FEED,1
LN0002469,10,2019-09,Prepaid,0,2019-09,ServicerB,SERVICER_FEED,1
LN0002470,23,2020-02,60DPD,65,2020-02,ServicerD,SERVICER_FEED,1
LN0002471,2,2021-06,90DPD,95,2021-06,ServicerA,SERVICER_FEED,1
LN0002472,1,2018-03,90DPD,95,2018-03,ServicerA,SERVICER_FEED,1
LN0002473,1,2020-02,Prepaid,0,2020-02,ServicerB,SERVICER_FEED,1
LN0002474,9,2023-03,90DPD,95,2023-03,ServicerC,SERVICER_FEED,1
LN0002475,1,2019-05,60DPD,65,2019-05,ServicerB,SERVICER_FEED,1
LN0002476,3,2021-09,Closed,0,2021-09,ServicerA,SERVICER_FEED,1
LN0002476,9,2022-03,90DPD,95,2022-03,ServicerA,SERVICER_FEED,1
LN0002477,1,2019-12,Default,120,2019-12,ServicerB,SERVICER_FEED,1
LN0002478,14,2019-09,Closed,0,2019-09,ServicerA,SERVICER_FEED,1
LN0002479,27,2021-03,90DPD,95,2021-03,ServicerC,SERVICER_FEED,1
LN0002480,7,2018-12,30DPD,35,2018-12,ServicerB,SERVICER_FEED,1
LN0002481,16,2020-02,Default,120,2020-02,ServicerA,SERVICER_FEED,1
LN0002482,5,2019-03,90DPD,95,2019-03,ServicerC,SERVICER_FEED,1
LN0002483,25,2024-06,60DPD,65,2024-06,ServicerD,SERVICER_FEED,1
LN0002483,29,2024-10,Prepaid,0,2024-10,ServicerD,SERVICER_FEED,1
LN0002484,3,2022-04,30DPD,35,2022-04,ServicerB,SERVICER_FEED,1
LN0002485,2,2019-12,Current,0,2019-12,ServicerC,SERVICER_FEED,1
LN0002486,4,2021-12,90DPD,95,2021-12,ServicerB,SERVICER_FEED,1
LN0002487,6,2019-07,90DPD,95,2019-07,ServicerB,SERVICER_FEED,1
LN0002488,27,2023-06,Closed,0,2023-06,ServicerD,SERVICER_FEED,1
LN0002489,4,2019-05,60DPD,65,2019-05,ServicerA,SERVICER_FEED,1
LN0002490,4,2021-07,90DPD,95,2021-07,ServicerA,SERVICER_FEED,1
LN0002491,1,2019-11,90DPD,95,2019-11,ServicerA,SERVICER_FEED,1
LN0002492,11,2023-03,90DPD,95,2023-03,ServicerC,SERVICER_FEED,1
LN0002493,3,2022-06,Prepaid,0,2022-06,ServicerB,SERVICER_FEED,1
LN0002494,1,2019-10,Default,120,2019-10,ServicerC,SERVICER_FEED,1
LN0002495,1,2018-04,Closed,0,2018-04,ServicerA,SERVICER_FEED,1
LN0002496,1,2019-09,Default,120,2019-09,ServicerB,SERVICER_FEED,1
LN0002497,39,2022-08,30DPD,35,2022-08,ServicerC,SERVICER_FEED,1
LN0002497,4,2019-09,90DPD,95,2019-09,ServicerA,SERVICER_FEED,1
LN0002498,5,2020-07,Default,120,2020-07,ServicerC,SERVICER_FEED,1
LN0002499,1,2020-12,Default,120,2020-12,ServicerB,SERVICER_FEED,1
LN0002500,4,2023-04,Default,120,2023-04,ServicerC,SERVICER_FEED,1
LN0002501,2,2018-06,Default,120,2018-06,ServicerA,SERVICER_FEED,1
LN0002502,4,2021-02,Prepaid,0,2021-02,ServicerD,SERVICER_FEED,1
LN0002503,6,2019-05,90DPD,95,2019-05,ServicerD,SERVICER_FEED,1
LN0002504,1,2020-10,Default,120,2020-10,ServicerA,SERVICER_FEED,1
LN0002505,31,2023-10,90DPD,95,2023-10,ServicerD,SERVICER_FEED,1
LN0002505,40,2024-07,Prepaid,0,2024-07,ServicerC,SERVICER_FEED,1
LN0002506,35,2024-12,30DPD,35,2024-12,ServicerD,SERVICER_FEED,1
LN0002506,9,2022-10,30DPD,35,2022-10,ServicerA,SERVICER_FEED,1
LN0002507,3,2021-01,60DPD,65,2021-01,ServicerD,SERVICER_FEED,1
LN0002508,16,2020-03,60DPD,65,2020-03,ServicerB,SERVICER_FEED,1
LN0002509,3,2022-10,90DPD,95,2022-10,ServicerB,SERVICER_FEED,1
LN0002510,6,2020-07,Default,120,2020-07,ServicerD,SERVICER_FEED,1
LN0002511,3,2020-08,Closed,0,2020-08,ServicerD,SERVICER_FEED,1
LN0002512,19,2022-10,30DPD,35,2022-10,ServicerC,SERVICER_FEED,1
LN0002513,25,2021-05,Prepaid,0,2021-05,ServicerC,SERVICER_FEED,1
LN0002514,2,2023-02,Closed,0,2023-02,ServicerB,SERVICER_FEED,1
LN0002515,3,2018-06,Default,120,2018-06,ServicerB,SERVICER_FEED,1
LN0002516,16,2020-02,30DPD,35,2020-02,ServicerA,SERVICER_FEED,1
LN0002517,2,2023-02,Default,120,2023-02,ServicerB,SERVICER_FEED,1
LN0002518,2,2020-06,30DPD,35,2020-06,ServicerB,SERVICER_FEED,1
LN0002519,1,2022-07,90DPD,95,2022-07,ServicerA,SERVICER_FEED,1
LN0002520,2,2022-09,60DPD,65,2022-09,ServicerD,SERVICER_FEED,1
LN0002521,3,2023-03,30DPD,35,2023-03,ServicerA,SERVICER_FEED,1
LN0002522,12,2022-08,60DPD,65,2022-08,ServicerB,SERVICER_FEED,1
LN0002523,10,2022-03,Prepaid,0,2022-03,ServicerD,SERVICER_FEED,1
LN0002524,1,2021-02,Closed,0,2021-02,ServicerD,SERVICER_FEED,1
LN0002525,10,2022-04,Prepaid,0,2022-04,ServicerC,SERVICER_FEED,1
LN0002525,34,2024-04,Prepaid,0,2024-04,ServicerC,SERVICER_FEED,1
LN0002526,19,2020-11,Default,120,2020-11,ServicerA,SERVICER_FEED,1
LN0002526,29,2021-09,60DPD,65,2021-09,ServicerC,SERVICER_FEED,1
LN0002527,4,2022-05,Prepaid,0,2022-05,ServicerB,SERVICER_FEED,1
LN0002528,18,2020-06,Closed,0,2020-06,ServicerB,SERVICER_FEED,1
LN0002529,2,2020-07,90DPD,95,2020-07,ServicerD,SERVICER_FEED,1
LN0002530,4,2020-03,90DPD,95,2020-03,ServicerA,SERVICER_FEED,1
LN0002531,4,2022-02,30DPD,35,2022-02,ServicerA,SERVICER_FEED,1
LN0002532,7,2019-11,90DPD,95,2019-11,ServicerC,SERVICER_FEED,1
LN0002533,5,2019-06,60DPD,65,2019-06,ServicerB,SERVICER_FEED,1
LN0002534,12,2023-01,Prepaid,0,2023-01,ServicerA,SERVICER_FEED,1
LN0002534,25,2024-02,Closed,0,2024-02,ServicerA,SERVICER_FEED,1
LN0002535,10,2021-04,30DPD,35,2021-04,ServicerA,SERVICER_FEED,1
LN0002536,6,2022-02,90DPD,95,2022-02,ServicerA,SERVICER_FEED,1
LN0002537,9,2023-02,30DPD,35,2023-02,ServicerB,SERVICER_FEED,1
LN0002538,13,2023-04,Prepaid,0,2023-04,ServicerC,SERVICER_FEED,1
LN0002539,4,2020-04,90DPD,95,2020-04,ServicerD,SERVICER_FEED,1
LN0002540,4,2019-03,90DPD,95,2019-03,ServicerD,SERVICER_FEED,1
LN0002541,5,2023-03,Closed,0,2023-03,ServicerC,SERVICER_FEED,1
LN0002542,7,2020-02,Closed,0,2020-02,ServicerD,SERVICER_FEED,1
LN0002543,24,2023-11,Current,0,2023-11,ServicerB,SERVICER_FEED,1
LN0002543,14,2023-01,Closed,0,2023-01,ServicerC,SERVICER_FEED,1
LN0002544,6,2022-05,60DPD,65,2022-05,ServicerD,SERVICER_FEED,1
LN0002545,1,2020-04,Default,120,2020-04,ServicerA,SERVICER_FEED,1
LN0002546,3,2019-01,60DPD,65,2019-01,ServicerC,SERVICER_FEED,1
LN0002547,2,2020-07,60DPD,65,2020-07,ServicerD,SERVICER_FEED,1
LN0002548,30,2021-03,Default,120,2021-03,ServicerC,SERVICER_FEED,1
LN0002548,26,2020-11,Closed,0,2020-11,ServicerA,SERVICER_FEED,1
LN0002549,9,2020-07,30DPD,35,2020-07,ServicerA,SERVICER_FEED,1
LN0002550,16,2021-04,30DPD,35,2021-04,ServicerB,SERVICER_FEED,1
LN0002551,12,2021-08,Prepaid,0,2021-08,ServicerD,SERVICER_FEED,1
LN0002552,1,2019-01,90DPD,95,2019-01,ServicerC,SERVICER_FEED,1
LN0002553,11,2023-02,30DPD,35,2023-02,ServicerA,SERVICER_FEED,1
LN0002554,2,2018-07,60DPD,65,2018-07,ServicerB,SERVICER_FEED,1
LN0002555,7,2023-07,Default,120,2023-07,ServicerA,SERVICER_FEED,1
LN0002556,5,2019-12,Default,120,2019-12,ServicerD,SERVICER_FEED,1
LN0002557,2,2020-08,Default,120,2020-08,ServicerA,SERVICER_FEED,1
LN0002558,9,2023-02,Closed,0,2023-02,ServicerA,SERVICER_FEED,1
LN0002559,3,2021-07,Closed,0,2021-07,ServicerA,SERVICER_FEED,1
LN0002560,3,2018-07,Default,120,2018-07,ServicerA,SERVICER_FEED,1
LN0002561,16,2022-05,Prepaid,0,2022-05,ServicerD,SERVICER_FEED,1
LN0002561,18,2022-07,Closed,0,2022-07,ServicerA,SERVICER_FEED,1
LN0002562,7,2021-05,Closed,0,2021-05,ServicerA,SERVICER_FEED,1
LN0002563,2,2022-10,Closed,0,2022-10,ServicerC,SERVICER_FEED,1
LN0002564,5,2021-03,30DPD,35,2021-03,ServicerB,SERVICER_FEED,1
LN0002565,2,2023-02,Default,120,2023-02,ServicerA,SERVICER_FEED,1
LN0002566,3,2020-11,60DPD,65,2020-11,ServicerC,SERVICER_FEED,1
LN0002567,27,2021-03,Current,0,2021-03,ServicerC,SERVICER_FEED,1
LN0002568,7,2021-02,Closed,0,2021-02,ServicerA,SERVICER_FEED,1
LN0002569,4,2022-12,30DPD,35,2022-12,ServicerD,SERVICER_FEED,1
LN0002570,4,2018-06,30DPD,35,2018-06,ServicerA,SERVICER_FEED,1
LN0002571,9,2020-09,90DPD,95,2020-09,ServicerB,SERVICER_FEED,1
LN0002572,1,2018-04,30DPD,35,2018-04,ServicerC,SERVICER_FEED,1
LN0002573,9,2022-12,90DPD,95,2022-12,ServicerB,SERVICER_FEED,1
LN0002574,8,2021-03,Prepaid,0,2021-03,ServicerC,SERVICER_FEED,1
LN0002575,7,2022-02,60DPD,65,2022-02,ServicerC,SERVICER_FEED,1
LN0002576,3,2023-02,Prepaid,0,2023-02,ServicerC,SERVICER_FEED,1
LN0002577,7,2022-09,Default,120,2022-09,ServicerB,SERVICER_FEED,1
LN0002578,4,2020-05,Closed,0,2020-05,ServicerC,SERVICER_FEED,1
LN0002579,8,2023-05,Prepaid,0,2023-05,ServicerC,SERVICER_FEED,1
LN0002580,3,2020-08,30DPD,35,2020-08,ServicerB,SERVICER_FEED,1
LN0002581,3,2023-02,30DPD,35,2023-02,ServicerC,SERVICER_FEED,1
LN0002582,3,2023-02,Prepaid,0,2023-02,ServicerD,SERVICER_FEED,1
LN0002583,14,2020-04,90DPD,95,2020-04,ServicerA,SERVICER_FEED,1
LN0002584,7,2022-06,90DPD,95,2022-06,ServicerB,SERVICER_FEED,1
LN0002585,10,2022-04,Closed,0,2022-04,ServicerC,SERVICER_FEED,1
LN0002586,7,2022-06,Closed,0,2022-06,ServicerD,SERVICER_FEED,1
LN0002587,4,2019-03,30DPD,35,2019-03,ServicerA,SERVICER_FEED,1
LN0002588,9,2021-04,Closed,0,2021-04,ServicerC,SERVICER_FEED,1
LN0002589,17,2020-03,30DPD,35,2020-03,ServicerD,SERVICER_FEED,1
LN0002590,22,2024-04,Closed,0,2024-04,ServicerC,SERVICER_FEED,1
LN0002591,12,2023-05,Current,0,2023-05,ServicerB,SERVICER_FEED,1
LN0002592,14,2022-01,90DPD,95,2022-01,ServicerC,SERVICER_FEED,1
LN0002593,1,2018-09,Default,120,2018-09,ServicerD,SERVICER_FEED,1
LN0002594,24,2023-04,90DPD,95,2023-04,ServicerC,SERVICER_FEED,1
LN0002595,16,2021-07,60DPD,65,2021-07,ServicerB,SERVICER_FEED,1
LN0002595,35,2023-02,90DPD,95,2023-02,ServicerD,SERVICER_FEED,1
LN0002596,4,2022-04,Prepaid,0,2022-04,ServicerB,SERVICER_FEED,1
LN0002597,3,2018-10,Current,0,2018-10,ServicerC,SERVICER_FEED,1
LN0002598,13,2021-02,Prepaid,0,2021-02,ServicerB,SERVICER_FEED,1
LN0002599,14,2020-12,90DPD,95,2020-12,ServicerC,SERVICER_FEED,1
LN0002600,5,2023-03,Current,0,2023-03,ServicerB,SERVICER_FEED,1
LN0002601,8,2020-02,60DPD,65,2020-02,ServicerC,SERVICER_FEED,1
LN0002602,1,2023-01,90DPD,95,2023-01,ServicerA,SERVICER_FEED,1
LN0002603,3,2022-11,Current,0,2022-11,ServicerD,SERVICER_FEED,1
LN0002604,2,2021-02,90DPD,95,2021-02,ServicerB,SERVICER_FEED,1
LN0002605,8,2019-07,Current,0,2019-07,ServicerC,SERVICER_FEED,1
LN0002606,1,2019-03,Default,120,2019-03,ServicerA,SERVICER_FEED,1
LN0002607,4,2018-06,Closed,0,2018-06,ServicerA,SERVICER_FEED,1
LN0002608,10,2022-09,30DPD,35,2022-09,ServicerA,SERVICER_FEED,1
LN0002609,18,2023-02,Prepaid,0,2023-02,ServicerD,SERVICER_FEED,1
LN0002610,15,2020-11,Current,0,2020-11,ServicerC,SERVICER_FEED,1
LN0002611,2,2021-10,Closed,0,2021-10,ServicerA,SERVICER_FEED,1
LN0002612,8,2021-07,60DPD,65,2021-07,ServicerD,SERVICER_FEED,1
LN0002612,33,2023-08,30DPD,35,2023-08,ServicerA,SERVICER_FEED,1
LN0002613,9,2022-10,60DPD,65,2022-10,ServicerC,SERVICER_FEED,1
LN0002613,25,2024-02,Current,0,2024-02,ServicerB,SERVICER_FEED,1
LN0002614,9,2019-03,90DPD,95,2019-03,ServicerC,SERVICER_FEED,1
LN0002615,14,2020-02,Closed,0,2020-02,ServicerA,SERVICER_FEED,1
LN0002616,3,2022-04,Prepaid,0,2022-04,ServicerD,SERVICER_FEED,1
LN0002617,3,2020-02,30DPD,35,2020-02,ServicerA,SERVICER_FEED,1
LN0002618,1,2022-11,30DPD,35,2022-11,ServicerD,SERVICER_FEED,1
LN0002619,7,2022-12,Closed,0,2022-12,ServicerD,SERVICER_FEED,1
LN0002620,6,2018-12,Default,120,2018-12,ServicerD,SERVICER_FEED,1
LN0002621,4,2020-05,90DPD,95,2020-05,ServicerC,SERVICER_FEED,1
LN0002622,4,2021-12,90DPD,95,2021-12,ServicerC,SERVICER_FEED,1
LN0002623,23,2020-08,Default,120,2020-08,ServicerA,SERVICER_FEED,1
LN0002624,7,2022-11,Prepaid,0,2022-11,ServicerD,SERVICER_FEED,1
LN0002625,6,2018-12,90DPD,95,2018-12,ServicerA,SERVICER_FEED,1
LN0002626,22,2020-05,90DPD,95,2020-05,ServicerB,SERVICER_FEED,1
LN0002626,25,2020-08,60DPD,65,2020-08,ServicerB,SERVICER_FEED,1
LN0002627,9,2021-06,60DPD,65,2021-06,ServicerA,SERVICER_FEED,1
LN0002628,4,2019-07,Default,120,2019-07,ServicerC,SERVICER_FEED,1
LN0002629,1,2021-04,60DPD,65,2021-04,ServicerD,SERVICER_FEED,1
LN0002630,14,2021-02,Default,120,2021-02,ServicerB,SERVICER_FEED,1
LN0002630,37,2023-01,90DPD,95,2023-01,ServicerD,SERVICER_FEED,1
LN0002631,4,2019-09,30DPD,35,2019-09,ServicerC,SERVICER_FEED,1
LN0002632,6,2022-09,60DPD,65,2022-09,ServicerC,SERVICER_FEED,1
LN0002633,1,2018-11,Closed,0,2018-11,ServicerB,SERVICER_FEED,1
LN0002634,2,2020-08,Default,120,2020-08,ServicerC,SERVICER_FEED,1
LN0002635,28,2021-03,Prepaid,0,2021-03,ServicerB,SERVICER_FEED,1
LN0002635,5,2019-04,Prepaid,0,2019-04,ServicerB,SERVICER_FEED,1
LN0002636,5,2019-02,60DPD,65,2019-02,ServicerD,SERVICER_FEED,1
LN0002637,1,2019-02,Prepaid,0,2019-02,ServicerC,SERVICER_FEED,1
LN0002638,3,2019-07,90DPD,95,2019-07,ServicerA,SERVICER_FEED,1
LN0002639,3,2020-04,Default,120,2020-04,ServicerD,SERVICER_FEED,1
LN0002640,3,2020-08,Default,120,2020-08,ServicerA,SERVICER_FEED,1
LN0002641,1,2018-10,60DPD,65,2018-10,ServicerB,SERVICER_FEED,1
LN0002642,1,2018-04,60DPD,65,2018-04,ServicerA,SERVICER_FEED,1
LN0002643,33,2021-03,Default,120,2021-03,ServicerB,SERVICER_FEED,1
LN0002644,8,2021-10,Prepaid,0,2021-10,ServicerA,SERVICER_FEED,1
LN0002645,16,2024-03,60DPD,65,2024-03,ServicerB,SERVICER_FEED,1
LN0002646,6,2018-08,60DPD,65,2018-08,ServicerA,SERVICER_FEED,1
LN0002647,4,2018-07,60DPD,65,2018-07,ServicerB,SERVICER_FEED,1
LN0002648,10,2022-09,90DPD,95,2022-09,ServicerB,SERVICER_FEED,1
LN0002648,25,2023-12,Default,120,2023-12,ServicerD,SERVICER_FEED,1
LN0002649,8,2022-04,90DPD,95,2022-04,ServicerB,SERVICER_FEED,1
LN0002650,8,2022-05,30DPD,35,2022-05,ServicerD,SERVICER_FEED,1
LN0002651,14,2020-01,Prepaid,0,2020-01,ServicerB,SERVICER_FEED,1
LN0002652,10,2023-02,Closed,0,2023-02,ServicerA,SERVICER_FEED,1
LN0002653,1,2021-03,60DPD,65,2021-03,ServicerD,SERVICER_FEED,1
LN0002654,9,2019-07,Default,120,2019-07,ServicerC,SERVICER_FEED,1
LN0002655,13,2019-08,Prepaid,0,2019-08,ServicerD,SERVICER_FEED,1
LN0002656,3,2021-04,Closed,0,2021-04,ServicerD,SERVICER_FEED,1
LN0002657,5,2022-04,Prepaid,0,2022-04,ServicerA,SERVICER_FEED,1
LN0002658,5,2022-04,30DPD,35,2022-04,ServicerA,SERVICER_FEED,1
LN0002659,14,2022-02,30DPD,35,2022-02,ServicerC,SERVICER_FEED,1
LN0002659,37,2024-01,30DPD,35,2024-01,ServicerA,SERVICER_FEED,1
LN0002660,1,2020-08,Default,120,2020-08,ServicerB,SERVICER_FEED,1
LN0002661,5,2021-11,Closed,0,2021-11,ServicerC,SERVICER_FEED,1
LN0002662,5,2019-01,30DPD,35,2019-01,ServicerD,SERVICER_FEED,1
LN0002663,3,2020-01,Closed,0,2020-01,ServicerC,SERVICER_FEED,1
LN0002664,2,2018-08,90DPD,95,2018-08,ServicerA,SERVICER_FEED,1
LN0002665,7,2022-10,60DPD,65,2022-10,ServicerD,SERVICER_FEED,1
LN0002666,5,2021-06,60DPD,65,2021-06,ServicerB,SERVICER_FEED,1
LN0002667,5,2022-04,Closed,0,2022-04,ServicerB,SERVICER_FEED,1
LN0002668,25,2022-07,Closed,0,2022-07,ServicerD,SERVICER_FEED,1
LN0002668,20,2022-02,Closed,0,2022-02,ServicerC,SERVICER_FEED,1
LN0002669,1,2022-09,60DPD,65,2022-09,ServicerA,SERVICER_FEED,1
LN0002670,8,2023-04,90DPD,95,2023-04,ServicerC,SERVICER_FEED,1
LN0002671,4,2021-05,Closed,0,2021-05,ServicerD,SERVICER_FEED,1
LN0002672,5,2022-08,Closed,0,2022-08,ServicerD,SERVICER_FEED,1
LN0002673,1,2021-05,Default,120,2021-05,ServicerC,SERVICER_FEED,1
LN0002674,4,2021-12,Current,0,2021-12,ServicerD,SERVICER_FEED,1
LN0002675,6,2019-09,60DPD,65,2019-09,ServicerD,SERVICER_FEED,1
LN0002676,8,2023-07,Default,120,2023-07,ServicerC,SERVICER_FEED,1
LN0002677,4,2019-04,Closed,0,2019-04,ServicerA,SERVICER_FEED,1
LN0002678,1,2021-07,Default,120,2021-07,ServicerB,SERVICER_FEED,1
LN0002679,1,2021-02,30DPD,35,2021-02,ServicerA,SERVICER_FEED,1
LN0002680,12,2019-06,30DPD,35,2019-06,ServicerC,SERVICER_FEED,1
LN0002681,2,2022-01,90DPD,95,2022-01,ServicerC,SERVICER_FEED,1
LN0002682,1,2018-06,Closed,0,2018-06,ServicerB,SERVICER_FEED,1
LN0002683,19,2022-02,90DPD,95,2022-02,ServicerD,SERVICER_FEED,1
LN0002684,11,2022-12,60DPD,65,2022-12,ServicerB,SERVICER_FEED,1
LN0002685,19,2020-03,60DPD,65,2020-03,ServicerB,SERVICER_FEED,1
LN0002686,6,2020-04,Prepaid,0,2020-04,ServicerA,SERVICER_FEED,1
LN0002687,27,2022-10,60DPD,65,2022-10,ServicerB,SERVICER_FEED,1
LN0002687,12,2021-07,Default,120,2021-07,ServicerA,SERVICER_FEED,1
LN0002688,3,2022-11,Prepaid,0,2022-11,ServicerB,SERVICER_FEED,1
LN0002689,7,2020-06,60DPD,65,2020-06,ServicerB,SERVICER_FEED,1
